Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Instagram_username,Political_party
Markwayne Mullin,RepMullin,2013-01-04T00:00:00Z,1060370282,male,United States of America,,Republican Party
Marlin Stutzman,RepStutzman,2010-11-04T00:00:00Z,211901075,male,United States of America,,Republican Party
Marsha Blackburn,MarshaBlackburn,2011-04-06T00:00:00Z,278145569,female,United States of America,marshablackburn,Republican Party
Martha Coakley,marthacoakley,2009-08-30T00:00:00Z,70188601,female,United States of America,,Democratic Party
Martha Fuller Clark,mfclark,2010-05-22T00:00:00Z,147055861,female,United States of America,,Democratic Party
Martha McSally,marthamcsally,2012-02-03T00:00:00Z,482450423,female,United States of America,repmcsally,Republican Party
Martha McSally,SENMcSallyAZ,2012-02-03T00:00:00Z,482450423,female,United States of America,repmcsally,Republican Party
Martha McSally,marthamcsally,2015-01-06T00:00:00Z,2964949642,female,United States of America,repmcsally,Republican Party
Martha McSally,SENMcSallyAZ,2015-01-06T00:00:00Z,2964949642,female,United States of America,repmcsally,Republican Party
Martha Roby,RepMarthaRoby,2010-12-08T00:00:00Z,224294785,female,United States of America,martharoby,Republican Party
Martin Golden,SenMartyGolden,,,male,United States of America,senmartygolden,Republican Party
Martin Heinrich,MartinHeinrich,2013-01-17T00:00:00Z,1099199839,male,United States of America,senatormartinheinrich,Democratic Party
Martin Howrylak,martinhowrylak,,,male,United States of America,,Republican Party
Martin O'Malley,MartinOMalley,2008-08-12T00:00:00Z,15824288,male,United States of America,martinomalley,Democratic Party
Marty Nothstein,Marty_Nothstein,2012-06-05T00:00:00Z,600319010,male,United States of America,,Republican Party
Marty Walsh,marty_walsh,2009-09-27T00:00:00Z,77764733,male,United States of America,boston_mayor,Democratic Party
Mary Carey,realmarycarey,2009-01-19T00:00:00Z,19201923,female,United States of America,marycarey,
Mary Cheh,marycheh,2010-04-07T00:00:00Z,130616183,female,United States of America,,Democratic Party
Mary Fallin,MaryFallin,2008-07-31T00:00:00Z,15678117,female,United States of America,,Republican Party
Mary Gay Scanlon,RepMGS,2018-11-27T00:00:00Z,1067541214671577093,female,United States of America,,Democratic Party
Mary Jennings Hegar,mjhegar,2015-02-15T00:00:00Z,3021460584,female,United States of America,mjfortexas,Democratic Party
Mary Kathryn Heitkamp,senatorheitkamp,2013-01-04T00:00:00Z,1061029050,female,United States of America,senatorheitkamp,Democratic Party
Mary Kathryn Heitkamp,senatorheitkamp,2013-01-04T00:00:00Z,1061029050,female,United States of America,senatorheitkamp,North Dakota Democratic-Nonpartisan League Party
Mary Landrieu,SenLandrieu,2011-11-15T00:00:00Z,413466731,female,United States of America,,Democratic Party
Mary Pat Clarke,marypatclarke,2015-07-15T00:00:00Z,3281174372,female,United States of America,,Democratic Party
Mary Taylor,OH_LG_Office,2017-02-24T00:00:00Z,835194839612461056,female,United States of America,marytayloroh,Republican Party
Matt Bevin,GovMattBevin,2015-04-06T00:00:00Z,3141213592,male,United States of America,,Republican Party
Matt Caldwell,mattcaldwell_fl,2010-03-23T00:00:00Z,125802576,male,United States of America,,Republican Party
Matt Cartwright,RepCartwright,2012-08-23T00:00:00Z,776664410,male,United States of America,repmattcartwright,Democratic Party
Matt Fariss,MattFariss,2011-09-14T00:00:00Z,373385794,male,United States of America,,Republican Party
Matt Gaetz,mattgaetz,2009-07-20T00:00:00Z,58579942,male,United States of America,congressman_matt_gaetz,Republican Party
Matt Mead,GovMattMead,,,male,United States of America,,Republican Party
Matt Salmon,RepMattSalmon,2017-01-24T00:00:00Z,824016202230104065,male,United States of America,,Republican Party
Matthew Rosendale,mattformontana,2013-04-24T00:00:00Z,1376252790,male,United States of America,mattformontana,Republican Party
Matthew Whitaker,mattwhitaker46,2007-06-08T00:00:00Z,6672532,male,United States of America,,Republican Party
Maura Healey,maura_healey,2013-10-16T00:00:00Z,1964991720,female,United States of America,mass_ago,Democratic Party
Mauree Turner,MaureeTurnerOK,2020-01-01T00:00:00Z,1213254167780712449,non-binary,United States of America,maureeturnerok,
Maurice Hinchey,mauricehinchey,2009-09-17T00:00:00Z,75124560,male,United States of America,,Democratic Party
Max Rose,MaxRose4NY,2018-12-28T00:00:00Z,1078692057940742144,male,United States of America,maxrose4ny,Democratic Party
Max Rose,RepMaxRose,2018-12-28T00:00:00Z,1078692057940742144,male,United States of America,maxrose4ny,Democratic Party
Max Rose,MaxRose4NY,2017-08-01T00:00:00Z,892491627088011264,male,United States of America,maxrose4ny,Democratic Party
Max Rose,RepMaxRose,2017-08-01T00:00:00Z,892491627088011264,male,United States of America,maxrose4ny,Democratic Party
Max Wise,maxwellwise,,,male,United States of America,,Republican Party
Maxine Waters,RepMaxineWaters,2009-04-30T00:00:00Z,36686040,female,United States of America,repmaxinewaters,Democratic Party
Maxine Waters,RepMaxineWaters,2015-04-14T00:00:00Z,3166120541,female,United States of America,repmaxinewaters,Democratic Party
Maya Angelou,DrMayaAngelou,2010-05-20T00:00:00Z,146099195,female,United States of America,,
Mazie Hirono,maziehirono,2009-11-24T00:00:00Z,92186819,female,Japan,maziehirono,Democratic Party
Meg Whitman,megwhitman,2009-02-12T00:00:00Z,20733756,female,United States of America,,Republican Party
Megan Barry,mayormeganbarry,2018-03-12T00:00:00Z,973210340619182081,female,United States of America,,Democratic Party
Megyn Kelly,megynkelly,2010-02-01T00:00:00Z,110445334,female,United States of America,megynkellyofficial,
Mel Martinez,MelMartinez,2009-01-16T00:00:00Z,19083619,male,Cuba,,Republican Party
Melanne Verveer,MelanneVerveer,2013-09-03T00:00:00Z,1726628515,female,United States of America,,Democratic Party
Melissa Hortman,melissahortman,2010-06-25T00:00:00Z,159633273,female,United States of America,,Democratic Party
Melissa Hortman,melissahortman,2010-06-25T00:00:00Z,159633273,female,United States of America,,Minnesota Democratic–Farmer–Labor Party
Melissa Melendez,asmMelendez,2009-07-12T00:00:00Z,56257903,female,United States of America,asmmelendez,Republican Party
Melissa Melendez,asmMelendez,2009-07-12T00:00:00Z,56257903,female,United States of America,asmmelendez,California Republican Party
Melissa Sargent,repsargent,,t2086252755,female,United States of America,melissasargent,Democratic Party
Mia Love,MiaBLove,2011-07-26T00:00:00Z,343171266,female,United States of America,,Republican Party
Michael A. Jackson,MichaelFor27B,2014-03-03T00:00:00Z,2379543723,male,United States of America,,Democratic Party
Michael B. Coleman,MichaelBColeman,2010-06-04T00:00:00Z,151943134,male,United States of America,,Democratic Party
Michael Balboni,mbalboni,2009-05-11T00:00:00Z,39328300,male,United States of America,,Republican Party
Michael Bennet,MichaelBennet,2010-12-08T00:00:00Z,224285242,male,India,senbennetco,Democratic Party
Michael Bennet,SenatorBennet,2010-12-08T00:00:00Z,224285242,male,India,senbennetco,Democratic Party
Michael Bennet,MichaelBennet,2009-06-08T00:00:00Z,45645232,male,India,senbennetco,Democratic Party
Michael Bennet,SenatorBennet,2009-06-08T00:00:00Z,45645232,male,India,senbennetco,Democratic Party
Michael Bloomberg,MikeBloomberg,2008-10-03T00:00:00Z,16581604,male,United States of America,mikebloomberg,Republican Party
Michael Bloomberg,MikeBloomberg,2008-10-03T00:00:00Z,16581604,male,United States of America,mikebloomberg,Democratic Party
Michael C. Burgess,MichaelCBurgess,2008-08-06T00:00:00Z,15751083,male,United States of America,repmichaelburgess,Republican Party
Michael Cloud,RepCloudTX,2009-03-11T00:00:00Z,23725826,male,United States of America,,Republican Party
Michael Cloud,RepCloudTX,2018-09-12T00:00:00Z,1039879658400112640,male,United States of America,,Republican Party
Michael F. Doyle,USRepMikeDoyle,2009-05-11T00:00:00Z,39249305,male,United States of America,,Democratic Party
Michael Flynn,genflynn,2011-01-19T00:00:00Z,240454812,male,United States of America,,Democratic Party
Michael Guest,GuestCongress,2018-01-17T00:00:00Z,953749679166156800,male,United States of America,repmichaelguest,Republican Party
Michael Guest,RepMichaelGuest,2018-01-17T00:00:00Z,953749679166156800,male,United States of America,repmichaelguest,Republican Party
Michael Guest,GuestCongress,2019-01-04T00:00:00Z,1081243468327018496,male,United States of America,repmichaelguest,Republican Party
Michael Guest,RepMichaelGuest,2019-01-04T00:00:00Z,1081243468327018496,male,United States of America,repmichaelguest,Republican Party
Michael Hancock,MayorHancock,2010-07-02T00:00:00Z,161969197,male,United States of America,mayorhancock,Democratic Party
Michael Hayden,GenMhayden,2015-10-13T00:00:00Z,3949525095,male,United States of America,,independent politician
Michael J. Stack III,LtGovStack,2009-07-18T00:00:00Z,57950334,male,United States of America,,Democratic Party
Michael John Barrett,BarrettSenate,,,male,United States of America,,Democratic Party
Michael Madigan,speaker_madigan,,,male,United States of America,,Democratic Party
Michael McCaul,RepMcCaul,2009-03-24T00:00:00Z,26424123,male,United States of America,congressman_mccaul,Republican Party
Michael Oren,DrMichaelOren,2015-01-04T00:00:00Z,2958350059,male,United States of America,,Kulanu
Michael P. Kearns,Mickey_Kearns,2011-01-26T00:00:00Z,243267748,male,United States of America,,Democratic Party
Michael Rodrigues,SenRodrigues,,,male,United States of America,,Democratic Party
Michael San Nicolas,GuamCongressman,2011-08-01T00:00:00Z,346509049,male,United States of America,,Democratic Party
Michael Steele,michaelsteele,2009-06-24T00:00:00Z,50317463,male,United States of America,,Republican Party
Michael Tubbs,MichaelDTubbs,2012-02-03T00:00:00Z,482708367,male,United States of America,,Democratic Party
Michael Webert,MichaelWebert,2011-09-01T00:00:00Z,366421074,male,United States of America,,Republican Party
Michele Bachmann,MicheleBachmann,2008-12-18T00:00:00Z,18217624,female,United States of America,,Republican Party
Michele Bachmann,MicheleBachmann,2008-12-18T00:00:00Z,18217624,female,United States of America,,Democratic Party
Michele Reagan,SecretaryReagan,2010-01-14T00:00:00Z,104904750,female,United States of America,,Republican Party
Michelle Caruso-Cabrera,MCaruso_Cabrera,,,female,United States of America,michellecaruso_cabrera,
Michelle DuBois,RepDuBois,,,female,United States of America,,Democratic Party
Michelle Fischbach,FischbachMN7,2019-08-09T00:00:00Z,1159929043816460288,female,United States of America,,Republican Party
Michelle Fischbach,FischbachMN7,2019-08-09T00:00:00Z,1159929043816460288,female,United States of America,,Republican Party of Minnesota
Michelle Giuda,michellegiuda,2009-06-11T00:00:00Z,46413840,female,United States of America,,California Republican Party
Michelle Lujan Grisham,GovMLG,2018-12-04T00:00:00Z,1070083706822438912,female,United States of America,replujangrisham,Democratic Party
Michelle Obama,FLOTUS44,2011-11-10T00:00:00Z,409486555,female,United States of America,michelleobama,Democratic Party
Michelle Obama,MichelleObama,2011-11-10T00:00:00Z,409486555,female,United States of America,michelleobama,Democratic Party
Michelle Obama,FLOTUS44,2013-01-15T00:00:00Z,1093090866,female,United States of America,michelleobama,Democratic Party
Michelle Obama,MichelleObama,2013-01-15T00:00:00Z,1093090866,female,United States of America,michelleobama,Democratic Party
Michelle Park Steel,taxfightersteel,2013-08-05T00:00:00Z,1648452434,female,South Korea,,Republican Party
Michelle Wu,wutrain,2009-02-12T00:00:00Z,20659868,female,United States of America,,Democratic Party
Mick Cornett,MickforGovernor,2017-07-27T00:00:00Z,890599321460256769,male,United States of America,,Republican Party
Mick Mulvaney,mickmulvaneyomb,,240385577,male,United States of America,,Republican Party
Mick Mulvaney,mickmulvaneyomb,2017-07-20T00:00:00Z,888031054141022209,male,United States of America,,Republican Party
Mickey Edwards,mickeyedwardsok,2018-01-17T00:00:00Z,953697663001690113,male,United States of America,,Republican Party
Miguel Diaz de la Portilla,flsenator_mdlp,2016-03-14T00:00:00Z,709544087024746497,male,United States of America,,Republican Party
Mike Bishop,RepMikeBishop,,t2070924725,male,United States of America,,Republican Party
Mike Bost,RepBost,2015-01-06T00:00:00Z,2964877294,male,United States of America,,Republican Party
Mike Braun,braun4indiana,2019-01-03T00:00:00Z,1080870981877534720,male,United States of America,,Republican Party
Mike Braun,SenatorBraun,2019-01-03T00:00:00Z,1080870981877534720,male,United States of America,,Republican Party
Mike Braun,braun4indiana,2013-09-13T00:00:00Z,1861019372,male,United States of America,,Republican Party
Mike Braun,SenatorBraun,2013-09-13T00:00:00Z,1861019372,male,United States of America,,Republican Party
Mike Capuano,RepMikeCapuano,,t2085587199,male,United States of America,,Democratic Party
Mike Coffman,RepMikeCoffman,2009-01-23T00:00:00Z,19407835,male,United States of America,,Republican Party
Mike Coffman,RepMikeCoffman,,,male,United States of America,,Republican Party
Mike Coffman,AuroraMayorMike,2009-01-23T00:00:00Z,19407835,male,United States of America,,Republican Party
Mike Coffman,AuroraMayorMike,,,male,United States of America,,Republican Party
Mike Conaway,ConawayTX11,2011-05-09T00:00:00Z,295685416,male,United States of America,mikeconawaytx11,Republican Party
Mike Cooney,LtGovMikeCooney,,,male,United States of America,cooneyformt,Democratic Party
Mike Crapo,crapoforsenate,2011-11-15T00:00:00Z,413160266,male,United States of America,mikecrapo,Republican Party
Mike Crapo,MikeCrapo,2011-11-15T00:00:00Z,413160266,male,United States of America,mikecrapo,Republican Party
Mike Crapo,crapoforsenate,2012-06-05T00:00:00Z,600463589,male,United States of America,mikecrapo,Republican Party
Mike Crapo,MikeCrapo,2012-06-05T00:00:00Z,600463589,male,United States of America,mikecrapo,Republican Party
Mike D. Rogers,RepMikeRogersAL,2009-04-21T00:00:00Z,33977070,male,United States of America,repmikerogersal,Republican Party
Mike DeWine,MikeDeWine,2009-04-13T00:00:00Z,30887511,male,United States of America,govmikedewine,Republican Party
Mike Enzi,SenatorEnzi,2011-05-02T00:00:00Z,291756142,male,United States of America,senatorenzi,Republican Party
Mike Enzi,SenatorEnzi,,,male,United States of America,senatorenzi,Republican Party
Mike Espy,MikeEspyMS,2018-04-05T00:00:00Z,981691454962749440,male,United States of America,mikeespyms,Democratic Party
Mike Fitzpatrick,RepFitzpatrick,2011-01-13T00:00:00Z,237944147,male,United States of America,,Republican Party
Mike Frerichs,ILTreasurer,2015-03-24T00:00:00Z,3110994454,male,United States of America,,Democratic Party
Mike Gallagher,RepGallagher,2017-01-02T00:00:00Z,815966620300480514,male,United States of America,,Republican Party
Mike Gatto,mikegatto,2009-05-29T00:00:00Z,43458175,male,United States of America,,Democratic Party
Mike Gravel,GravelInstitute,2019-11-17T00:00:00Z,14709326,male,United States of America,,Democratic Party
Mike Gravel,GravelInstitute,2008-05-09T00:00:00Z,14709326,male,United States of America,,Democratic Party
Mike Honda,RepMikeHonda,2008-10-03T00:00:00Z,16583468,male,United States of America,repmikehonda,Democratic Party
Mike Huckabee,govmikehuckabee,2008-07-13T00:00:00Z,15416505,male,United States of America,govmikehuckabee,Republican Party
Mike J. Dunleavy,GovDunleavy,2018-11-08T00:00:00Z,1060655470178787328,male,United States of America,govdunleavy,Republican Party
Mike Johanns,SecJohanns,2017-08-24T00:00:00Z,900730265139642368,male,United States of America,,Republican Party
Mike Johanns,SecJohanns,2017-08-24T00:00:00Z,900730265139642368,male,United States of America,,Democratic Party
